kaykit/board-game-bits-1.0/D20_blue	0.4298
kaykit/board-game-bits-1.0/D20_green	0.4298
kaykit/board-game-bits-1.0/D20_red	0.4298
kaykit/board-game-bits-1.0/D20_yellow	0.4298
kaykit/board-game-bits-1.0/D4_blue	0.3019
kaykit/board-game-bits-1.0/D4_green	0.3019
kaykit/board-game-bits-1.0/D4_red	0.3019
kaykit/board-game-bits-1.0/D4_yellow	0.3019
kaykit/board-game-bits-1.0/D6_A	0.9105
kaykit/board-game-bits-1.0/D6_A_blue	0.9105
kaykit/board-game-bits-1.0/D6_A_green	0.9105
kaykit/board-game-bits-1.0/D6_A_red	0.9105
kaykit/board-game-bits-1.0/D6_A_yellow	0.9105
kaykit/board-game-bits-1.0/D6_B	0.9221
kaykit/board-game-bits-1.0/D6_B_blue	0.9221
kaykit/board-game-bits-1.0/D6_B_green	0.9221
kaykit/board-game-bits-1.0/D6_B_red	0.9221
kaykit/board-game-bits-1.0/D6_B_yellow	0.9221
kaykit/board-game-bits-1.0/D6_C_blue	0.9221
kaykit/board-game-bits-1.0/D6_C_green	0.9221
kaykit/board-game-bits-1.0/D6_C_red	0.9221
kaykit/board-game-bits-1.0/D6_C_yellow	0.9221
kaykit/board-game-bits-1.0/D8_blue	0.3013
kaykit/board-game-bits-1.0/D8_green	0.3013
kaykit/board-game-bits-1.0/D8_red	0.3013
kaykit/board-game-bits-1.0/D8_yellow	0.3013
kaykit/board-game-bits-1.0/domino_tile_0-0	0.1973
kaykit/board-game-bits-1.0/domino_tile_0-1	0.1973
kaykit/board-game-bits-1.0/domino_tile_0-2	0.1973
kaykit/board-game-bits-1.0/domino_tile_0-3	0.1973
kaykit/board-game-bits-1.0/domino_tile_0-4	0.1973
kaykit/board-game-bits-1.0/domino_tile_0-5	0.1973
kaykit/board-game-bits-1.0/domino_tile_0-6	0.1973
kaykit/board-game-bits-1.0/domino_tile_1-1	0.1973
kaykit/board-game-bits-1.0/domino_tile_1-2	0.1973
kaykit/board-game-bits-1.0/domino_tile_1-3	0.1973
kaykit/board-game-bits-1.0/domino_tile_1-4	0.1973
kaykit/board-game-bits-1.0/domino_tile_1-5	0.1973
kaykit/board-game-bits-1.0/domino_tile_1-6	0.1973
kaykit/board-game-bits-1.0/domino_tile_2-2	0.1973
kaykit/board-game-bits-1.0/domino_tile_2-3	0.1973
kaykit/board-game-bits-1.0/domino_tile_2-4	0.1973
kaykit/board-game-bits-1.0/domino_tile_2-5	0.1973
kaykit/board-game-bits-1.0/domino_tile_2-6	0.1973
kaykit/board-game-bits-1.0/domino_tile_3-3	0.1973
kaykit/board-game-bits-1.0/domino_tile_3-4	0.1973
kaykit/board-game-bits-1.0/domino_tile_3-5	0.1973
kaykit/board-game-bits-1.0/domino_tile_3-6	0.1973
kaykit/board-game-bits-1.0/domino_tile_4-4	0.1973
kaykit/board-game-bits-1.0/domino_tile_4-5	0.1973
kaykit/board-game-bits-1.0/domino_tile_4-6	0.1973
kaykit/board-game-bits-1.0/domino_tile_5-5	0.1973
kaykit/board-game-bits-1.0/domino_tile_5-6	0.1973
kaykit/board-game-bits-1.0/domino_tile_6-6	0.1973
kaykit/board-game-bits-1.0/flag_A_blue	0.1606
kaykit/board-game-bits-1.0/flag_A_green	0.1606
kaykit/board-game-bits-1.0/flag_A_red	0.1606
kaykit/board-game-bits-1.0/flag_A_yellow	0.1606
kaykit/board-game-bits-1.0/flag_B_blue	0.1889
kaykit/board-game-bits-1.0/flag_B_green	0.1889
kaykit/board-game-bits-1.0/flag_B_red	0.1889
kaykit/board-game-bits-1.0/flag_B_yellow	0.1889
kaykit/board-game-bits-1.0/hourglass	0.2278
kaykit/board-game-bits-1.0/hourglass_empty	0.2278
kaykit/board-game-bits-1.0/meeple_blue	0.3628
kaykit/board-game-bits-1.0/meeple_green	0.3628
kaykit/board-game-bits-1.0/meeple_red	0.3628
kaykit/board-game-bits-1.0/meeple_yellow	0.3628
kaykit/board-game-bits-1.0/pawn_A_blue	0.2720
kaykit/board-game-bits-1.0/pawn_A_green	0.2720
kaykit/board-game-bits-1.0/pawn_A_red	0.2720
kaykit/board-game-bits-1.0/pawn_A_yellow	0.2720
kaykit/board-game-bits-1.0/pawn_B_blue	0.2120
kaykit/board-game-bits-1.0/pawn_B_green	0.2120
kaykit/board-game-bits-1.0/pawn_B_red	0.2120
kaykit/board-game-bits-1.0/pawn_B_yellow	0.2120
kaykit/board-game-bits-1.0/playercard_barbarian_blue	0.4252
kaykit/board-game-bits-1.0/playercard_barbarian_green	0.4252
kaykit/board-game-bits-1.0/playercard_barbarian_red	0.4252
kaykit/board-game-bits-1.0/playercard_barbarian_yellow	0.4252
kaykit/board-game-bits-1.0/playercard_knight_blue	0.4252
kaykit/board-game-bits-1.0/playercard_knight_green	0.4252
kaykit/board-game-bits-1.0/playercard_knight_red	0.4252
kaykit/board-game-bits-1.0/playercard_knight_yellow	0.4252
kaykit/board-game-bits-1.0/playercard_mage_blue	0.4252
kaykit/board-game-bits-1.0/playercard_mage_green	0.4252
kaykit/board-game-bits-1.0/playercard_mage_red	0.4252
kaykit/board-game-bits-1.0/playercard_mage_yellow	0.4252
kaykit/board-game-bits-1.0/playercard_rogue_blue	0.4252
kaykit/board-game-bits-1.0/playercard_rogue_green	0.4252
kaykit/board-game-bits-1.0/playercard_rogue_red	0.4252
kaykit/board-game-bits-1.0/playercard_rogue_yellow	0.4252
kaykit/board-game-bits-1.0/playercard_skeleton_brute	0.4252
kaykit/board-game-bits-1.0/playercard_skeleton_mage	0.4252
kaykit/board-game-bits-1.0/playercard_skeleton_minion	0.4252
kaykit/board-game-bits-1.0/playercard_skeleton_rogue	0.4252
kaykit/board-game-bits-1.0/playerstand	0.3496
kaykit/board-game-bits-1.0/playerstand_blue	0.3496
kaykit/board-game-bits-1.0/playerstand_green	0.3496
kaykit/board-game-bits-1.0/playerstand_purple	0.3496
kaykit/board-game-bits-1.0/playerstand_red	0.3496
kaykit/board-game-bits-1.0/playerstand_yellow	0.3496
kaykit/board-game-bits-1.0/tile_barbarian_blue	0.3916
kaykit/board-game-bits-1.0/tile_barbarian_green	0.3916
kaykit/board-game-bits-1.0/tile_barbarian_red	0.3916
kaykit/board-game-bits-1.0/tile_barbarian_yellow	0.3916
kaykit/board-game-bits-1.0/tile_blue	0.3916
kaykit/board-game-bits-1.0/tile_green	0.3916
kaykit/board-game-bits-1.0/tile_knight_blue	0.3916
kaykit/board-game-bits-1.0/tile_knight_green	0.3916
kaykit/board-game-bits-1.0/tile_knight_red	0.3916
kaykit/board-game-bits-1.0/tile_knight_yellow	0.3916
kaykit/board-game-bits-1.0/tile_mage_blue	0.3916
kaykit/board-game-bits-1.0/tile_mage_green	0.3916
kaykit/board-game-bits-1.0/tile_mage_red	0.3916
kaykit/board-game-bits-1.0/tile_mage_yellow	0.3916
kaykit/board-game-bits-1.0/tile_purple	0.3916
kaykit/board-game-bits-1.0/tile_red	0.3916
kaykit/board-game-bits-1.0/tile_rogue_blue	0.3916
kaykit/board-game-bits-1.0/tile_rogue_green	0.3916
kaykit/board-game-bits-1.0/tile_rogue_red	0.3916
kaykit/board-game-bits-1.0/tile_rogue_yellow	0.3916
